0.0,0.0
1.512217488494411e-08,0.0
4.536678435997578e-08,4.816097935578487e-11
9.07335921113121e-08,1.926640164063441e-10
1.5122186472765767e-07,4.817024973097698e-10
2.268303707247899e-07,9.63474276726855e-10
3.175573796751872e-07,1.686173790439721e-09
4.234006614446399e-07,2.697984120054544e-09
5.443574855378565e-07,4.047069010003062e-09
6.804246205551412e-07,5.781564837126984e-09
8.315983337622883e-07,7.949572533202718e-09
9.978743907759009e-07,1.0599149460840996e-08
1.1792480553664034e-06,1.3778301243276928e-08
1.3757140893810788e-06,1.753497354865083e-08
1.5872667527895142e-06,2.1917043829468797e-08
1.8138998038539019e-06,2.697231301802432e-08
2.055606499426682e-06,3.274849717865845e-08
2.3123795953780773e-06,3.9293219117835796e-08
2.584211347156104e-06,4.665399995311718e-08
2.8710935104816893e-06,5.4878250642217e-08
3.1730173421815738e-06,6.401326347344395e-08
3.4899736011616964e-06,7.410620351893794e-08
3.821952549523808e-06,8.520410005223399e-08
4.168943953828079e-06,9.735383793180458e-08
4.530937086504492e-06,1.1060214895235634e-07
4.907920727415822e-06,1.2499560316578455e-07
5.299883165575052e-06,1.405806001738193e-07
5.706812201020033e-06,1.5740336039453083e-07
6.128695146848255e-06,1.7550991630499777e-07
6.565518831414544e-06,1.9494610366258129e-07
7.017269600694556e-06,2.1575755270738933e-07
7.483933320816863e-06,2.379896793486598e-07
7.965495380766455e-06,2.6168767633793734e-07
8.461940695262457e-06,2.868965044320667e-07
8.973253707812805e-06,3.136608835491763e-07
9.499418393948614e-06,3.4202528392097716e-07
1.0040418264640918e-05,3.7203391724485594e-07
1.0596236369902453e-05,4.037307278393951e-07
1.1166855302577003e-05,4.371593838071099e-07
1.1752257202318913e-05,4.7236326820834705e-07
1.2352423759765157e-05,5.09385470250447e-07
1.2967336220902392e-05,5.482687764964308e-07
1.359697539163126e-05,5.890556620976276e-07
1.4241321642530179e-05,6.317882820548156e-07
1.4900354913820717e-05,6.765084625126071e-07
1.557405472053656e-05,7.232576920919637e-07
1.6262400157897972e-05,7.720771132658786e-07
1.696536990689352e-05,8.230075137834192e-07
1.768294224007072e-05,8.760893181474706e-07
1.8415095027537074e-05,9.313625791516716e-07
1.9161805743172932e-05,9.888669694821764e-07
1.992305147105733e-05,1.0486417733900219e-06
2.0698808912107874e-05,1.1107258784400146e-06
