0.0,0.0
1.3065559100591713e-08,0.0
2.6131342586427357e-08,4.161108616339813e-11
3.9196921897154595e-08,1.248506240116832e-10
5.2261867540522557e-08,2.497292475005597e-10
6.532574918152227e-08,4.1625081741636186e-10
7.838813573314323e-08,6.244123798479162e-10
9.144859544880714e-08,8.742041247872069e-10
1.0450669601653912e-07,1.1656093449155196e-09
1.1756200465493394e-07,1.4986043946350684e-09
1.3061408821097506e-07,1.8731586494094346e-09
1.4366251325976122e-07,2.289234465479473e-09
1.5670684620619424e-07,2.746787140024644e-09
1.6974665338867947e-07,3.245764871843051e-09
1.8278150118488833e-07,3.786108722626722e-09
1.9581095611963084e-07,4.367752578911973e-09
2.0883458497488204e-07,4.99062311478789e-09
2.2185195490200572e-07,5.654639755449222e-09
2.348626335362149e-07,6.359714641683114e-09
2.4786618911330585e-07,7.105752595382249e-09
2.6086219058870015e-07,7.892651086180078e-09
2.738502077588259e-07,8.7203001993068e-09
2.868298113848648e-07,9.588582604767788e-09
2.998005733188909e-07,1.0497373527948993e-08
3.1276206663242014e-07,1.1446540721756727e-08
3.2571386574738885e-07,1.2435944440401975e-08
3.386555465695742e-07,1.3465437414942022e-08
3.51586686624464e-07,1.4534864830694757e-08
3.64506865195583e-07,1.5644064306643448e-08
3.77415663465274e-07,1.6792865876952156e-08
3.9031266465793065e-07,1.798109197471414e-08
4.031974541856721e-07,1.9208557418057695e-08
4.160696197964471e-07,2.04750693987358e-08
4.289287517245463e-07,2.1780427473327762e-08
4.417744428435012e-07,2.3124423557182688e-08
4.5460628882133773e-07,2.4506841921235936e-08
4.6742388827815186e-07,2.5927459191831216e-08
4.802268429459648e-07,2.738604435368183e-08
4.930147578308113e-07,2.888235875610563e-08
5.057872413770099e-07,3.041615612266884e-08
5.185439056335558e-07,3.198718256437431e-08
5.312843664225711e-07,3.3595176596530094e-08
5.440082435097422e-07,3.5239869159434104e-08
5.567151607766668e-07,3.692098364301035e-08
5.694047463950254e-07,3.863823591553185e-08
5.820766330024884e-07,4.039133435656411e-08
5.947304578802601e-07,4.2179979894262506e-08
6.073658631321553e-07,4.400386604715503e-08
6.199824958650993e-07,4.5862678970540424e-08
6.325800083709305e-07,4.775609750762964e-08
6.45158058309384e-07,4.96837932455562e-08
6.577163088921208e-07,5.1645430576378466e-08
6.702544290676682e-07,5.3640666763193755e-08
6.827720937071215e-07,5.5669152011480925e-08
6.952689837904566e-07,5.773052954578435e-08
7.077447865932941e-07,5.982443569184826e-08
7.201991958739465e-07,6.195049996430584e-08
7.326319120605783e-07,6.410834516002287e-08
7.450426424382969e-07,6.629758745719057e-08
7.574311013359877e-07,6.85178365202566e-08
7.697970103127032e-07,7.076869561077751e-08
7.82140098343403e-07,7.304976170426962e-08
7.944601020038434e-07,7.536062561312869e-08
8.067567656544025e-07,7.770087211568151e-08
8.190298416226253e-07,8.007008009142565e-08
8.312790903842655e-07,8.246782266250541e-08
8.435042807425985e-07,8.489366734146425e-08
8.557051900057687e-07,8.734717618530505e-08
8.678816041619396e-07,8.982790595588178e-08
8.800333180520004e-07,9.233540828663527e-08
8.92160135539585e-07,9.486922985567846e-08
9.042618696781569e-07,9.74289125652248e-08
9.163383428749017e-07,1.0001399372734448e-07
9.283893870511794e-07,1.026240062560226e-07
9.404148437992722e-07,1.0525847886548249e-07
9.524145645351728e-07,1.079169362747264e-07
9.643884106471488e-07,1.1059889941823538e-07
9.763362536398264e-07,1.1330388566275767e-07
9.882579752735237e-07,1.1603140903010426e-07
1.000153467698576e-06,1.1878098042585795e-07
1.0120226335843933e-06,1.21552107873891e-07
1.0238653862429812e-06,1.2434429675657336e-07
1.0356816497466758e-06,1.2715705006054271e-07
1.04747135903983e-06,1.2998986862789397e-07
1.0592344600441984e-06,1.3284225141263512e-07
1.0709709097577722e-06,1.3571369574224216e-07
1.0826806763468177e-06,1.3860369758413605e-07
1.0943637392308746e-06,1.4151175181689012e-07
1.1060200891604827e-06,1.444373525059657e-07
1.1176497282874026e-06,1.4737999318376124e-07
1.1292526702271092e-06,1.5033916713374884e-07
1.1408289401133435e-06,1.533143676784596e-07
1.1523785746445116e-06,1.5630508847106893e-07
1.163901622121732e-06,1.5931082379032082e-07
1.1753981424783441e-06,1.623310688385198e-07
1.1868682073006929e-06,1.6536532004230897e-07
1.19831189984002e-06,1.6841307535594134e-07
1.2097293150153067e-06,1.714738345667437e-07
1.2211205594069142e-06,1.745470996024609e-07
1.2324857512408895e-06,1.7763237484016162e-07
1.2438250203638127e-06,1.8072916741637652e-07
1.2551385082080758e-06,1.838369875381335e-07
1.2664263677474952e-06,1.8695534879454686e-07
1.277688763443176e-06,1.9008376846860986e-07
1.2889258711795612e-06,1.93221767848836e-07
1.3001378781906112e-06,1.9636887254038747e-07
1.311324982976074e-06,1.9952461277532505e-07
1.322487395207827e-06,2.0268852372161022e-07
1.33362533562628e-06,2.058601457904869e-07
1.3447390359268523e-06,2.0903902494186742e-07
1.3558287386365457e-06,2.1222471298734644e-07
1.3668946969806581e-06,2.1541676789046472e-07
1.3779371747396947e-06,2.1861475406384615e-07
1.3889564460965536e-06,2.2181824266283027e-07
1.399952795474075e-06,2.250268118752256e-07
1.4109265173630655e-06,2.2824004720681143e-07
1.4218779161409218e-06,2.3145754176221793e-07
1.432807305880993e-06,2.3467889652081983e-07
1.443715010152845e-06,2.3790372060728337e-07
1.4546013618135952e-06,2.411316315564112e-07
1.4654667027905116e-06,2.443622555719385e-07
1.4763113838550821e-06,2.4759522777893856e-07
